Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
5.324,5.08,-0.11,1.83,-1.86,17.27,-13.18,-0.93,0.05,-2.24,1.02,1636.00,2478.00,215.00,178.00,1344.00,3025.00,800.00,1600.00,,,,,,,,,,,,0,0,0,,-1064,15640,3872,-138,174,-138
5.386,5.13,-0.17,-1.32,0.14,-5.36,0.11,-1.22,1.25,-2.11,2.57,1555.00,2660.00,158.00,305.00,1266.00,2963.00,734.00,1527.00,,,,,,,,,,,,0,0,0,,-888,15668,3856,-136,158,-145
5.448,5.19,-0.14,-1.98,1.86,-16.86,20.67,0.30,-0.42,1.17,-0.85,1434.00,2608.00,64.00,277.00,1348.00,2918.00,832.00,1470.00,,,,,,,,,,,,0,0,0,,-944,15668,3872,-70,133,-116
5.49,5.24,-0.14,-0.80,0.31,-4.57,4.63,-0.08,-0.33,-0.05,-0.17,1526.00,2594.00,122.00,262.00,1351.00,2955.00,820.00,1515.00,,,,,,,,,,,,0,0,0,,-936,15428,3896,-57,166,-142
5.572,5.30,-0.18,-0.26,-0.37,4.33,-3.49,-0.84,0.15,-1.72,1.22,1568.00,2586.00,161.00,229.00,1334.00,3005.00,784.00,1559.00,,,,,,,,,,,,0,0,0,,-884,15732,3892,-162,80,-206
5.592,5.35,-0.21,-1.99,0.92,-12.78,6.79,-0.79,1.09,-1.00,1.75,1509.00,2675.00,126.00,342.00,1267.00,2925.00,752.00,1494.00,,,,,,,,,,,,0,0,0,,-960,15704,3884,-40,136,-168
5.654,5.41,-0.10,-1.09,1.25,-17.37,23.64,2.00,-1.68,2.73,-2.20,1458.00,2559.00,55.00,261.00,1399.00,2821.00,870.00,1433.00,,,,,,,,,,,,0,0,0,,-860,15560,3784,-66,212,-152
5.717,5.46,-0.15,1.91,-1.82,18.49,-14.35,-1.14,0.52,-2.71,1.67,1630.00,2467.00,224.00,175.00,1315.00,3012.00,779.00,1602.00,,,,,,,,,,,,0,0,0,,-960,15592,3800,-100,114,-114
5.776,5.52,-0.22,-2.45,1.06,-13.01,4.40,-1.61,2.20,-2.81,3.92,1510.00,2714.00,144.00,368.00,1211.00,2933.00,691.00,1514.00,,,,,,,,,,,,0,0,0,,-972,15712,3924,-24,171,-94
5.818,5.57,-0.09,-1.98,2.57,-39.57,53.91,2.36,-2.06,3.77,-3.16,1380.00,2559.00,16.00,279.00,1419.00,2810.00,899.00,1411.00,,,,,,,,,,,,0,0,0,,-856,15528,3756,-100,174,-139
5.878,5.63,-0.12,2.18,-2.12,18.42,-14.25,-0.63,0.02,-2.10,1.11,1649.00,2461.00,223.00,175.00,1339.00,2992.00,794.00,1587.00,,,,,,,,,,,,0,0,0,,-904,15632,3948,-106,42,-159
5.94,5.68,-0.17,-1.20,0.34,-4.53,-0.74,-1.13,1.28,-1.85,2.35,1535.00,2634.00,163.00,302.00,1262.00,2950.00,739.00,1520.00,,,,,,,,,,,,0,0,0,,-844,15556,3952,-123,79,-177
5.982,5.74,-0.14,-1.40,1.70,-15.28,19.57,0.49,-0.39,1.11,-0.77,1431.00,2559.00,66.00,268.00,1341.00,2893.00,829.00,1470.00,,,,,,,,,,,,0,0,0,,-892,15688,3768,-84,110,-209
6.043,5.79,-0.13,-0.39,0.21,-3.44,4.55,0.04,-0.37,0.04,-0.11,1523.00,2559.00,120.00,251.00,1351.00,2944.00,816.00,1507.00,,,,,,,,,,,,0,0,0,,-912,15564,3768,-114,100,-168
6.105,5.85,-0.16,0.05,-0.28,6.09,-3.74,-0.86,0.32,-0.70,0.78,1552.00,2549.00,158.00,215.00,1323.00,2995.00,788.00,1515.00,,,,,,,,,,,,0,0,0,,-868,15712,3876,-89,52,-131
6.167,5.90,-0.22,-1.95,0.99,-12.14,5.86,-1.23,1.28,-1.48,1.91,1502.00,2666.00,131.00,342.00,1264.00,2961.00,752.00,1516.00,,,,,,,,,,,,0,0,0,,-1064,15584,3960,-148,142,-199
6.227,5.96,-0.14,-1.49,1.49,-15.04,20.35,1.41,-1.60,2.21,-2.01,1450.00,2583.00,63.00,260.00,1408.00,2882.00,869.00,1455.00,,,,,,,,,,,,0,0,0,,-868,15596,3764,-76,40,-116
6.329,6.01,-0.21,1.50,-1.71,21.19,-14.76,-1.60,0.47,-2.87,1.61,1633.00,2501.00,218.00,159.00,1330.00,3071.00,784.00,1615.00,,,,,,,,,,,,0,0,0,,-928,15644,3820,-70,147,-175
6.35,6.07,-0.29,-2.69,1.03,-14.72,6.72,-1.81,2.13,-2.89,3.86,1519.00,2742.00,131.00,370.00,1220.00,2962.00,694.00,1521.00,,,,,,,,,,,,0,0,0,,-976,15500,3756,-217,61,-230
6.37,6.12,-0.16,-2.33,2.65,-37.14,53.09,2.21,-2.04,3.76,-3.09,1383.00,2589.00,16.00,259.00,1421.00,2825.00,896.00,1409.00,,,,,,,,,,,,0,0,0,,-864,15636,3904,-89,93,-154
6.431,6.18,-0.19,2.07,-1.94,18.34,-14.14,-0.63,-0.01,-2.08,1.03,1636.00,2460.00,222.00,175.00,1341.00,2994.00,797.00,1589.00,,,,,,,,,,,,0,0,0,,-964,15560,3772,-65,135,-162
6.515,6.23,-0.22,-1.28,0.37,-6.09,0.72,-0.87,1.23,-2.03,2.61,1535.00,2640.00,155.00,309.00,1259.00,2923.00,731.00,1520.00,,,,,,,,,,,,0,0,0,,-956,15668,3908,-146,95,-165
6.555,6.29,-0.18,-1.44,1.77,-13.08,16.47,0.57,-0.29,1.08,-0.60,1427.00,2559.00,75.00,267.00,1332.00,2877.00,822.00,1465.00,,,,,,,,,,,,0,0,0,,-876,15712,3936,-44,107,-120
6.575,6.34,-0.15,-0.21,0.18,-2.13,2.92,0.52,-0.47,0.26,-0.19,1521.00,2544.00,128.00,249.00,1346.00,2896.00,816.00,1497.00,,,,,,,,,,,,0,0,0,,-1040,15588,3896,-117,129,-164
6.676,6.40,-0.17,0.14,-0.11,6.60,-4.14,-0.58,0.28,-1.32,1.20,1535.00,2528.00,160.00,213.00,1319.00,2965.00,779.00,1535.00,,,,,,,,,,,,0,0,0,,-920,15664,3832,-48,82,-164
6.697,6.45,-0.21,-1.77,0.91,-13.30,7.56,-0.91,1.23,-1.13,1.67,1504.00,2653.00,122.00,342.00,1260.00,2928.00,757.00,1505.00,,,,,,,,,,,,0,0,0,,-924,15680,3908,-89,113,-233
