Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
3.38,3.14,0.12,-2.92,0.70,-3.84,9.82,-2.07,5.66,-4.03,5.95,663.00,1521.00,282.00,783.00,778.00,2094.00,1168.00,4095.00,,,,,,,,,,,,0,0,0,,-128,15796,-4324,8085,-2052,-3245
3.442,3.20,0.21,-3.74,5.22,-6.41,18.36,1.81,1.77,-1.16,3.99,527.00,1392.00,186.00,689.00,895.00,1994.00,1232.00,3851.00,,,,,,,,,,,,0,0,0,,-544,16256,-5820,6283,-1063,-3136
3.504,3.25,0.20,2.63,-1.55,5.06,5.80,-0.01,2.81,-3.24,5.18,677.00,1297.00,298.00,613.00,874.00,2083.00,1200.00,4051.00,,,,,,,,,,,,0,0,0,,-792,16244,-6132,2139,-1733,-2745
3.525,3.31,0.09,-0.39,0.21,1.41,7.59,-2.00,4.87,-4.00,5.91,650.00,1394.00,289.00,675.00,811.00,2133.00,1170.00,4095.00,,,,,,,,,,,,0,0,0,,-1360,14880,-5524,1553,-2630,-2783
3.586,3.36,0.02,-3.13,3.89,-4.35,14.15,-1.31,4.18,-3.59,5.30,560.00,1408.00,225.00,711.00,831.00,2114.00,1200.00,4095.00,,,,,,,,,,,,0,0,0,,-1816,14800,-5892,664,-2575,-1888
3.67,3.42,0.06,-1.30,2.56,-2.45,14.36,0.90,1.44,-2.97,4.38,582.00,1357.00,215.00,656.00,926.00,2085.00,1247.00,4095.00,,,,,,,,,,,,0,0,0,,-2068,15284,-5604,-47,-1715,-1156
3.691,3.47,-0.06,2.18,-1.40,7.31,3.11,-2.41,3.62,-3.61,5.32,677.00,1315.00,331.00,603.00,874.00,2242.00,1199.00,4095.00,,,,,,,,,,,,0,0,0,,-2132,15108,-5928,-996,-794,-916
3.752,3.53,-0.18,-4.19,3.22,-5.23,12.43,-2.40,4.96,-3.78,5.58,592.00,1495.00,251.00,771.00,813.00,2162.00,1186.00,4095.00,,,,,,,,,,,,0,0,0,,-1988,15196,-6024,-1369,-1000,-1236
3.814,3.58,-0.09,-3.02,4.84,-5.15,18.34,1.64,0.05,-2.35,3.46,531.00,1367.00,182.00,656.00,985.00,2102.00,1296.00,4095.00,,,,,,,,,,,,0,0,0,,-2476,15184,-5648,-2250,-874,-1192
3.855,3.64,-0.21,4.70,-4.14,10.09,0.52,-2.57,3.12,-3.35,4.94,750.00,1281.00,362.00,579.00,901.00,2287.00,1218.00,4095.00,,,,,,,,,,,,0,0,0,,-2816,15272,-5324,-3350,-415,-838
3.918,3.69,-0.34,-4.64,2.49,-4.63,10.88,-2.68,5.12,-4.16,6.13,621.00,1552.00,270.00,785.00,810.00,2177.00,1159.00,4095.00,,,,,,,,,,,,0,0,0,,-2932,15780,-4232,-3768,293,-387
3.98,3.75,-0.26,-4.73,6.59,-6.88,19.33,1.28,0.34,-2.26,3.33,498.00,1395.00,178.00,684.00,976.00,2115.00,1303.00,4095.00,,,,,,,,,,,,0,0,0,,-2800,15472,-4208,-4039,262,-306
4.041,3.80,-0.29,2.94,-3.05,6.38,3.20,-0.87,1.68,-2.97,4.38,730.00,1334.00,335.00,624.00,944.00,2222.00,1247.00,4095.00,,,,,,,,,,,,0,0,0,,-2636,15788,-3448,-4174,338,218
4.103,3.86,-0.39,-0.57,-0.72,1.71,6.50,-2.36,3.78,-3.66,5.40,686.00,1440.00,305.00,687.00,866.00,2228.00,1195.00,4095.00,,,,,,,,,,,,0,0,0,,-2608,15844,-3052,-5426,680,397
4.163,3.91,-0.41,-3.48,2.98,-4.45,13.78,-0.71,2.30,-2.87,4.23,592.00,1463.00,230.00,721.00,910.00,2171.00,1255.00,4095.00,,,,,,,,,,,,0,0,0,,-2484,15780,-2484,-8892,1435,662
4.205,3.97,-0.34,-1.23,0.27,-0.58,10.15,0.94,-0.23,-2.67,3.94,658.00,1439.00,261.00,682.00,1013.00,2177.00,1270.00,4095.00,,,,,,,,,,,,0,0,0,,-2496,15888,-560,-7704,2611,1064
4.247,4.02,-0.44,2.31,-5.38,7.13,0.28,-2.44,2.39,-3.11,4.59,838.00,1456.00,387.00,655.00,935.00,2320.00,1236.00,4095.00,,,,,,,,,,,,0,0,0,,-2064,16152,-352,-6935,2356,371
4.308,4.08,-0.50,-4.99,0.00,-4.80,8.87,-1.59,2.99,-3.37,4.96,715.00,1682.00,302.00,834.00,891.00,2207.00,1217.00,4095.00,,,,,,,,,,,,0,0,0,,-1888,16492,448,-4788,1679,319
4.411,4.13,-0.37,-0.20,-2.07,-0.43,9.06,2.03,-1.73,-1.86,2.75,733.00,1471.00,276.00,698.00,1077.00,2171.00,1335.00,4095.00,,,,,,,,,,,,0,0,0,,-1820,16260,536,-4140,638,-227
4.432,4.19,-0.49,3.38,-7.53,8.55,-2.98,-2.78,2.36,-2.56,3.78,923.00,1478.00,450.00,676.00,942.00,2353.00,1279.00,4095.00,,,,,,,,,,,,0,0,0,,-2000,16040,1508,-2756,199,-183
4.495,4.24,-0.56,-5.12,-0.13,-4.69,7.65,-1.86,2.65,-3.05,4.50,722.00,1697.00,322.00,858.00,912.00,2251.00,1241.00,4095.00,,,,,,,,,,,,0,0,0,,-1832,16284,1916,-2270,-249,-276
4.537,4.30,-0.48,-2.22,-0.38,-3.11,9.31,1.16,-1.16,-1.08,1.60,694.00,1523.00,286.00,771.00,1061.00,2213.00,1401.00,4095.00,,,,,,,,,,,,0,0,0,,-1980,16200,2168,-1320,-231,-553
4.578,4.35,-0.49,2.84,-6.19,5.37,-0.60,-0.82,0.44,-1.72,2.54,867.00,1457.00,419.00,719.00,1009.00,2293.00,1347.00,4095.00,,,,,,,,,,,,0,0,0,,-1920,15852,1976,-738,-205,-585
4.64,4.41,-0.58,-0.20,-4.20,1.90,1.29,-2.17,1.83,-2.12,3.13,823.00,1558.00,403.00,784.00,959.00,2330.00,1314.00,4095.00,,,,,,,,,,,,0,0,0,,-1964,15892,1988,-507,-371,-752
4.703,4.46,-0.60,-3.14,-0.49,-3.05,6.64,-1.00,1.61,-1.45,2.13,710.00,1584.00,330.00,826.00,950.00,2238.00,1370.00,4095.00,,,,,,,,,,,,0,0,0,,-2120,15888,1896,-231,-137,-636
4.787,4.52,-0.49,0.33,-2.64,0.32,5.18,1.49,-1.41,-1.39,2.04,749.00,1463.00,336.00,752.00,1069.00,2199.00,1375.00,4095.00,,,,,,,,,,,,0,0,0,,-2092,15816,1840,74,-262,-705
